track type=wiggle_0 name="Brain Hypothal" description="Brain Hypothalamus"
#bedGraph section chr20:4248954-4699434
chr20	4685988	4686115	0
chr20	4686115	4686191	1
chr20	4686191	4686199	0
chr20	4686199	4686202	2
chr20	4686202	4686259	5
chr20	4686259	4686268	6
chr20	4686268	4686269	8
chr20	4686269	4686275	9
chr20	4686275	4686276	7
chr20	4686276	4686278	8
chr20	4686278	4686305	5
chr20	4686305	4686319	7
chr20	4686319	4686335	8
chr20	4686335	4686343	7
chr20	4686343	4686344	8
chr20	4686344	4686345	6
chr20	4686345	4686352	5
chr20	4686352	4686353	4
chr20	4686353	4686366	6
chr20	4686366	4686371	7
chr20	4686371	4686376	8
chr20	4686376	4686378	9
chr20	4686378	4686379	12
chr20	4686379	4686381	14
chr20	4686381	4686384	12
chr20	4686384	4686385	13
chr20	4686385	4686387	14
chr20	4686387	4686390	15
chr20	4686390	4686392	16
chr20	4686392	4686394	17
chr20	4686394	4686397	16
chr20	4686397	4686405	17
chr20	4686405	4686406	18
chr20	4686406	4686407	21
chr20	4686407	4686408	22
chr20	4686408	4686409	24
chr20	4686409	4686410	25
chr20	4686410	4686413	29
chr20	4686413	4686415	35
chr20	4686415	4686416	36
chr20	4686416	4686418	37
chr20	4686418	4686424	38
chr20	4686424	4686425	39
chr20	4686425	4686426	44
chr20	4686426	4686427	49
chr20	4686427	4686428	50
chr20	4686428	4686429	51
chr20	4686429	4686431	49
chr20	4686431	4686432	50
chr20	4686432	4686433	53
chr20	4686433	4686434	57
chr20	4686434	4686436	63
chr20	4686436	4686437	73
chr20	4686437	4686438	74
chr20	4686438	4686439	76
chr20	4686439	4686441	78
chr20	4686441	4686442	86
chr20	4686442	4686443	90
chr20	4686443	4686444	92
chr20	4686444	4686445	93
chr20	4686445	4686446	94
chr20	4686446	4686448	97
chr20	4686448	4686449	98
chr20	4686449	4686450	120
chr20	4686450	4686451	121
chr20	4686451	4686452	131
chr20	4686452	4686453	132
chr20	4686453	4686454	135
chr20	4686454	4686455	133
chr20	4686455	4686456	136
chr20	4686456	4686457	137
chr20	4686457	4686459	141
chr20	4686459	4686460	150
chr20	4686460	4686461	149
chr20	4686461	4686462	166
chr20	4686462	4686463	169
chr20	4686463	4686464	188
chr20	4686464	4686466	191
chr20	4686466	4686467	192
chr20	4686467	4686469	199
chr20	4686469	4686470	215
chr20	4686470	4686471	227
chr20	4686471	4686472	349
chr20	4686472	4686473	365
chr20	4686473	4686474	384
chr20	4686474	4686475	427
chr20	4686475	4686476	440
chr20	4686476	4686477	458
chr20	4686477	4686478	474
chr20	4686478	4686479	528
chr20	4686479	4686480	560
chr20	4686480	4686481	586
chr20	4686481	4686483	613
chr20	4686483	4686484	612
chr20	4686484	4686485	613
chr20	4686485	4686486	644
chr20	4686486	4686487	646
chr20	4686487	4686488	647
chr20	4686488	4686489	658
chr20	4686489	4686490	653
chr20	4686490	4686491	667
chr20	4686491	4686493	671
chr20	4686493	4686494	676
chr20	4686494	4686495	679
chr20	4686495	4686496	683
chr20	4686496	4686497	687
chr20	4686497	4686498	691
chr20	4686498	4686499	701
chr20	4686499	4686500	705
chr20	4686500	4686501	711
chr20	4686501	4686502	714
