track type=wiggle_0 name="Brain Caud bas gangl" description="Brain Caudate basal ganglia"
#bedGraph section chr20:4213802-4686492
chr20	4685648	4686193	0
chr20	4686193	4686199	2
chr20	4686199	4686203	3
chr20	4686203	4686267	4
chr20	4686267	4686269	6
chr20	4686269	4686275	4
chr20	4686275	4686276	3
chr20	4686276	4686294	4
chr20	4686294	4686315	5
chr20	4686315	4686318	6
chr20	4686318	4686321	8
chr20	4686321	4686341	9
chr20	4686341	4686343	10
chr20	4686343	4686349	8
chr20	4686349	4686351	9
chr20	4686351	4686352	10
chr20	4686352	4686353	9
chr20	4686353	4686355	10
chr20	4686355	4686369	9
chr20	4686369	4686370	10
chr20	4686370	4686378	9
chr20	4686378	4686383	12
chr20	4686383	4686391	13
chr20	4686391	4686392	12
chr20	4686392	4686394	13
chr20	4686394	4686395	11
chr20	4686395	4686402	12
chr20	4686402	4686405	13
chr20	4686405	4686412	14
chr20	4686412	4686413	15
chr20	4686413	4686415	16
chr20	4686415	4686416	19
chr20	4686416	4686417	21
chr20	4686417	4686419	20
chr20	4686419	4686420	21
chr20	4686420	4686422	24
chr20	4686422	4686423	26
chr20	4686423	4686425	25
chr20	4686425	4686426	27
chr20	4686426	4686427	35
chr20	4686427	4686429	34
chr20	4686429	4686432	33
chr20	4686432	4686433	35
chr20	4686433	4686436	37
chr20	4686436	4686438	41
chr20	4686438	4686439	44
chr20	4686439	4686441	50
chr20	4686441	4686442	55
chr20	4686442	4686443	57
chr20	4686443	4686444	58
chr20	4686444	4686445	60
chr20	4686445	4686449	59
chr20	4686449	4686451	67
chr20	4686451	4686452	68
chr20	4686452	4686454	69
chr20	4686454	4686455	66
chr20	4686455	4686456	68
chr20	4686456	4686457	70
chr20	4686457	4686458	73
chr20	4686458	4686459	74
chr20	4686459	4686460	75
chr20	4686460	4686461	76
chr20	4686461	4686462	79
chr20	4686462	4686463	80
chr20	4686463	4686464	97
chr20	4686464	4686465	101
chr20	4686465	4686466	102
chr20	4686466	4686467	103
chr20	4686467	4686469	108
chr20	4686469	4686470	110
chr20	4686470	4686471	115
chr20	4686471	4686473	157
chr20	4686473	4686474	173
chr20	4686474	4686475	193
chr20	4686475	4686476	194
chr20	4686476	4686477	199
chr20	4686477	4686478	205
chr20	4686478	4686479	218
chr20	4686479	4686480	240
chr20	4686480	4686481	243
chr20	4686481	4686482	255
chr20	4686482	4686484	256
chr20	4686484	4686485	257
chr20	4686485	4686486	264
chr20	4686486	4686488	267
chr20	4686488	4686489	288
chr20	4686489	4686490	287
chr20	4686490	4686491	300
chr20	4686491	4686492	302
#bedGraph section chr20:4686492-4699826
chr20	4686492	4686493	300
chr20	4686493	4686496	302
chr20	4686496	4686497	306
chr20	4686497	4686498	307
chr20	4686498	4686499	309
chr20	4686499	4686500	310
chr20	4686500	4686501	314
chr20	4686501	4686502	313
chr20	4686502	4686503	306
chr20	4686503	4686504	327
chr20	4686504	4686505	335
chr20	4686505	4686506	337
chr20	4686506	4686507	342
chr20	4686507	4686508	346
chr20	4686508	4686509	231
chr20	4686509	4686510	233
chr20	4686510	4686511	236
chr20	4686511	4686512	244
chr20	4686512	4686671	0
chr20	4686671	4686688	1
chr20	4686688	4686693	3
chr20	4686693	4686704	4
chr20	4686704	4686718	6
chr20	4686718	4686733	9
chr20	4686733	4686734	12
chr20	4686734	4686736	13
chr20	4686736	4687528	0
chr20	4687528	4687604	1
chr20	4687604	4687621	0
chr20	4687621	4687655	1
chr20	4687655	4687697	2
chr20	4687697	4687699	1
chr20	4687699	4687731	2
chr20	4687731	4687752	1
chr20	4687752	4687764	2
chr20	4687764	4687775	3
chr20	4687775	4687828	2
chr20	4687828	4687840	1
chr20	4687840	4687907	0
chr20	4687907	4687951	2
chr20	4687951	4687983	4
chr20	4687983	4688001	2
chr20	4688001	4688027	3
chr20	4688027	4688032	1
chr20	4688032	4688071	2
chr20	4688071	4688077	3
chr20	4688077	4688108	2
chr20	4688108	4688147	1
chr20	4688147	4688213	0
chr20	4688213	4688217	1
chr20	4688217	4688244	2
chr20	4688244	4688255	3
chr20	4688255	4688289	7
chr20	4688289	4688293	6
chr20	4688293	4688320	5
chr20	4688320	4688331	4
chr20	4688331	4688357	0
chr20	4688357	4688433	4
chr20	4688433	4688649	0
chr20	4688649	4688725	1
chr20	4688725	4688737	0
chr20	4688737	4688813	1
chr20	4688813	4689254	0
chr20	4689254	4689330	1
chr20	4689330	4689386	0
chr20	4689386	4689462	1
chr20	4689462	4689873	0
chr20	4689873	4689949	1
chr20	4689949	4690033	0
chr20	4690033	4690109	1
chr20	4690109	4691051	0
chr20	4691051	4691117	1
chr20	4691117	4691127	3
chr20	4691127	4691175	2
chr20	4691175	4691181	4
chr20	4691181	4691193	5
chr20	4691193	4691219	3
chr20	4691219	4691251	4
chr20	4691251	4691257	2
chr20	4691257	4691267	1
chr20	4691267	4691295	2
chr20	4691295	4691326	1
chr20	4691326	4691332	2
chr20	4691332	4691343	4
chr20	4691343	4691360	3
chr20	4691360	4691402	4
chr20	4691402	4691408	3
chr20	4691408	4691436	1
chr20	4691436	4691582	0
chr20	4691582	4691624	1
chr20	4691624	4691637	2
chr20	4691637	4691658	3
chr20	4691658	4691700	2
chr20	4691700	4691713	1
chr20	4691713	4691719	0
chr20	4691719	4691786	1
chr20	4691786	4691795	2
chr20	4691795	4691825	1
chr20	4691825	4691841	2
chr20	4691841	4691862	3
chr20	4691862	4691901	2
chr20	4691901	4691917	1
chr20	4691917	4691924	0
chr20	4691924	4692000	1
chr20	4692000	4692049	0
chr20	4692049	4692117	1
chr20	4692117	4692125	2
chr20	4692125	4692193	1
chr20	4692193	4692809	0
chr20	4692809	4692862	1
chr20	4692862	4692885	2
chr20	4692885	4692938	1
chr20	4692938	4692965	0
chr20	4692965	4693041	3
chr20	4693041	4693078	0
chr20	4693078	4693081	2
chr20	4693081	4693154	3
chr20	4693154	4693188	0
chr20	4693188	4693214	1
chr20	4693214	4693264	2
chr20	4693264	4693290	1
chr20	4693290	4693297	0
chr20	4693297	4693305	1
chr20	4693305	4693373	2
chr20	4693373	4693381	1
chr20	4693381	4693468	0
chr20	4693468	4693544	1
chr20	4693544	4693573	0
chr20	4693573	4693613	1
chr20	4693613	4693640	2
chr20	4693640	4693649	3
chr20	4693649	4693689	2
chr20	4693689	4693716	1
chr20	4693716	4694132	0
chr20	4694132	4694143	1
chr20	4694143	4694192	2
chr20	4694192	4694193	1
chr20	4694193	4694200	2
chr20	4694200	4694208	4
chr20	4694208	4694220	3
chr20	4694220	4694233	2
chr20	4694233	4694276	3
chr20	4694276	4694289	1
chr20	4694289	4694294	2
chr20	4694294	4694295	4
chr20	4694295	4694302	5
chr20	4694302	4694309	6
chr20	4694309	4694332	5
chr20	4694332	4694337	6
chr20	4694337	4694365	7
chr20	4694365	4694370	6
chr20	4694370	4694371	4
chr20	4694371	4694378	3
chr20	4694378	4694380	2
chr20	4694380	4694408	3
chr20	4694408	4694413	2
chr20	4694413	4694446	1
chr20	4694446	4694456	2
chr20	4694456	4694522	1
chr20	4694522	4695008	0
chr20	4695008	4695084	1
chr20	4695084	4695139	0
chr20	4695139	4695215	1
chr20	4695215	4695268	0
chr20	4695268	4695344	1
chr20	4695344	4695371	0
chr20	4695371	4695439	1
chr20	4695439	4695447	3
chr20	4695447	4695453	2
chr20	4695453	4695462	3
chr20	4695462	4695472	4
chr20	4695472	4695494	5
chr20	4695494	4695496	6
chr20	4695496	4695499	8
chr20	4695499	4695515	9
chr20	4695515	4695529	7
chr20	4695529	4695538	6
chr20	4695538	4695548	5
chr20	4695548	4695560	4
chr20	4695560	4695564	5
chr20	4695564	4695570	3
chr20	4695570	4695575	2
chr20	4695575	4695636	1
chr20	4695636	4695751	0
chr20	4695751	4695757	2
chr20	4695757	4695774	3
chr20	4695774	4695799	5
chr20	4695799	4695812	3
chr20	4695812	4695891	0
chr20	4695891	4695948	1
chr20	4695948	4695967	2
chr20	4695967	4696004	1
chr20	4696004	4696024	2
chr20	4696024	4696040	1
chr20	4696040	4696080	2
chr20	4696080	4696116	1
chr20	4696116	4696241	0
chr20	4696241	4696290	1
chr20	4696290	4696317	2
chr20	4696317	4696343	1
chr20	4696343	4696366	3
chr20	4696366	4696374	2
chr20	4696374	4696405	3
chr20	4696405	4696419	4
chr20	4696419	4696427	2
chr20	4696427	4696450	4
chr20	4696450	4696454	3
chr20	4696454	4696473	4
chr20	4696473	4696481	5
chr20	4696481	4696485	4
chr20	4696485	4696503	5
chr20	4696503	4696504	3
chr20	4696504	4696507	4
chr20	4696507	4696510	5
chr20	4696510	4696530	9
chr20	4696530	4696535	8
chr20	4696535	4696549	9
chr20	4696549	4696560	8
chr20	4696560	4696562	7
chr20	4696562	4696579	8
chr20	4696579	4696580	10
chr20	4696580	4696583	9
chr20	4696583	4696586	8
chr20	4696586	4696611	4
chr20	4696611	4696619	3
chr20	4696619	4696631	4
chr20	4696631	4696638	6
chr20	4696638	4696655	5
chr20	4696655	4696695	3
chr20	4696695	4696707	2
chr20	4696707	4696716	0
chr20	4696716	4696753	3
chr20	4696753	4696765	4
chr20	4696765	4696792	6
chr20	4696792	4696807	3
chr20	4696807	4696829	5
chr20	4696829	4696837	4
chr20	4696837	4696841	5
chr20	4696841	4696869	3
chr20	4696869	4696870	4
chr20	4696870	4696883	6
chr20	4696883	4696906	5
chr20	4696906	4696913	6
chr20	4696913	4696945	5
chr20	4696945	4696959	4
chr20	4696959	4696982	3
