track type=wiggle_0 name="Brain Ant cin cort" description="Brain Anterior cingulate cortex BA24"
#bedGraph section chr20:4221053-4699254
chr20	4686102	4686160	1
chr20	4686160	4686178	2
chr20	4686178	4686193	1
chr20	4686193	4686206	2
chr20	4686206	4686216	3
chr20	4686216	4686236	4
chr20	4686236	4686249	5
chr20	4686249	4686269	6
chr20	4686269	4686278	5
chr20	4686278	4686282	6
chr20	4686282	4686292	5
chr20	4686292	4686312	4
chr20	4686312	4686318	2
chr20	4686318	4686325	3
chr20	4686325	4686352	2
chr20	4686352	4686378	1
chr20	4686378	4686381	5
chr20	4686381	4686387	6
chr20	4686387	4686392	7
chr20	4686392	4686394	9
chr20	4686394	4686403	8
chr20	4686403	4686404	9
chr20	4686404	4686405	10
chr20	4686405	4686406	11
chr20	4686406	4686407	12
chr20	4686407	4686410	15
chr20	4686410	4686413	16
chr20	4686413	4686414	21
chr20	4686414	4686416	24
chr20	4686416	4686419	25
chr20	4686419	4686422	27
chr20	4686422	4686425	28
chr20	4686425	4686426	29
chr20	4686426	4686431	33
chr20	4686431	4686433	36
chr20	4686433	4686434	39
chr20	4686434	4686436	44
chr20	4686436	4686438	47
chr20	4686438	4686439	50
chr20	4686439	4686440	55
chr20	4686440	4686441	56
chr20	4686441	4686442	59
chr20	4686442	4686444	62
chr20	4686444	4686449	64
chr20	4686449	4686451	73
chr20	4686451	4686452	76
chr20	4686452	4686453	78
chr20	4686453	4686454	81
chr20	4686454	4686455	77
chr20	4686455	4686456	83
chr20	4686456	4686457	84
chr20	4686457	4686459	87
chr20	4686459	4686460	99
chr20	4686460	4686461	100
chr20	4686461	4686462	109
chr20	4686462	4686463	110
chr20	4686463	4686464	126
chr20	4686464	4686465	127
chr20	4686465	4686466	129
chr20	4686466	4686467	131
chr20	4686467	4686468	133
chr20	4686468	4686469	134
chr20	4686469	4686470	146
chr20	4686470	4686471	168
chr20	4686471	4686472	261
chr20	4686472	4686473	266
chr20	4686473	4686474	283
chr20	4686474	4686475	314
chr20	4686475	4686476	316
chr20	4686476	4686477	328
chr20	4686477	4686478	336
chr20	4686478	4686479	376
chr20	4686479	4686480	391
chr20	4686480	4686481	404
chr20	4686481	4686482	425
chr20	4686482	4686483	424
chr20	4686483	4686484	422
chr20	4686484	4686485	424
chr20	4686485	4686486	445
chr20	4686486	4686488	451
chr20	4686488	4686489	463
chr20	4686489	4686490	458
chr20	4686490	4686491	467
chr20	4686491	4686492	474
chr20	4686492	4686493	476
chr20	4686493	4686495	488
chr20	4686495	4686496	490
chr20	4686496	4686497	500
chr20	4686497	4686498	504
chr20	4686498	4686499	522
chr20	4686499	4686500	525
chr20	4686500	4686501	531
chr20	4686501	4686502	536
chr20	4686502	4686503	535
chr20	4686503	4686504	553
chr20	4686504	4686505	570
chr20	4686505	4686506	578
chr20	4686506	4686507	581
chr20	4686507	4686508	583
chr20	4686508	4686509	348
chr20	4686509	4686510	351
chr20	4686510	4686511	354
chr20	4686511	4686512	377
chr20	4686512	4686517	2
chr20	4686517	4686588	1
chr20	4686588	4686620	0
chr20	4686620	4686652	1
chr20	4686652	4686656	2
chr20	4686656	4686696	3
chr20	4686696	4686699	2
chr20	4686699	4686703	3
chr20	4686703	4686704	4
chr20	4686704	4686713	5
chr20	4686713	4686714	6
chr20	4686714	4686716	7
chr20	4686716	4686718	8
chr20	4686718	4686723	10
chr20	4686723	4686728	11
chr20	4686728	4686732	10
chr20	4686732	4686733	9
chr20	4686733	4686734	10
chr20	4686734	4686735	12
chr20	4686735	4686736	13
chr20	4686736	4687026	0
chr20	4687026	4687058	1
chr20	4687058	4687102	2
chr20	4687102	4687132	1
chr20	4687132	4687339	0
chr20	4687339	4687389	1
chr20	4687389	4687415	2
chr20	4687415	4687465	1
chr20	4687465	4687762	0
chr20	4687762	4687838	1
chr20	4687838	4687919	0
chr20	4687919	4687995	1
chr20	4687995	4688499	0
chr20	4688499	4688565	1
chr20	4688565	4691139	0
chr20	4691139	4691215	1
chr20	4691215	4691264	0
chr20	4691264	4691340	1
chr20	4691340	4693108	0
chr20	4693108	4693183	1
chr20	4693183	4694072	0
chr20	4694072	4694148	1
chr20	4694148	4694248	0
chr20	4694248	4694324	1
chr20	4694324	4695112	0
chr20	4695112	4695176	1
chr20	4695176	4695231	0
chr20	4695231	4695305	1
chr20	4695305	4695307	3
chr20	4695307	4695381	2
chr20	4695381	4695495	0
chr20	4695495	4695570	2
chr20	4695570	4695753	0
chr20	4695753	4695790	1
chr20	4695790	4696673	0
chr20	4696673	4696749	1
chr20	4696749	4696788	0
chr20	4696788	4696792	1
chr20	4696792	4696859	2
chr20	4696859	4696864	3
chr20	4696864	4696868	2
chr20	4696868	4696884	1
chr20	4696884	4696935	2
chr20	4696935	4696960	1
chr20	4696960	4697164	0
chr20	4697164	4697240	1
chr20	4697240	4697444	0
chr20	4697444	4697495	1
chr20	4697495	4697520	2
chr20	4697520	4697571	1
chr20	4697571	4697594	0
chr20	4697594	4697612	1
chr20	4697612	4697670	2
chr20	4697670	4697688	1
chr20	4697688	4697738	0
chr20	4697738	4697740	1
chr20	4697740	4697814	2
chr20	4697814	4697816	1
chr20	4697816	4697847	0
chr20	4697847	4697923	1
chr20	4697923	4697968	0
chr20	4697968	4697980	1
chr20	4697980	4698044	2
chr20	4698044	4698056	1
chr20	4698056	4698224	0
chr20	4698224	4698269	1
chr20	4698269	4698298	2
chr20	4698298	4698300	3
chr20	4698300	4698345	2
chr20	4698345	4698374	1
chr20	4698374	4698487	0
chr20	4698487	4698563	1
chr20	4698563	4698599	0
chr20	4698599	4698622	1
chr20	4698622	4698623	2
chr20	4698623	4698664	3
chr20	4698664	4698675	4
chr20	4698675	4698698	3
chr20	4698698	4698699	2
chr20	4698699	4698740	1
chr20	4698740	4698755	0
chr20	4698755	4698787	1
chr20	4698787	4698831	2
chr20	4698831	4698863	1
chr20	4698863	4698882	0
chr20	4698882	4698918	3
chr20	4698918	4698936	5
chr20	4698936	4698958	7
chr20	4698958	4698994	4
chr20	4698994	4699012	2
chr20	4699012	4699127	0
chr20	4699127	4699203	1
chr20	4699203	4699207	0
chr20	4699207	4699210	1
chr20	4699210	4699212	594
chr20	4699212	4699213	590
chr20	4699213	4699214	593
chr20	4699214	4699215	591
chr20	4699215	4699216	628
chr20	4699216	4699217	626
chr20	4699217	4699219	641
chr20	4699219	4699220	647
chr20	4699220	4699221	652
chr20	4699221	4699222	655
chr20	4699222	4699223	679
chr20	4699223	4699224	683
chr20	4699224	4699225	698
chr20	4699225	4699226	704
chr20	4699226	4699227	702
chr20	4699227	4699228	699
chr20	4699228	4699229	700
chr20	4699229	4699230	729
chr20	4699230	4699231	748
chr20	4699231	4699232	754
chr20	4699232	4699233	791
chr20	4699233	4699234	784
chr20	4699234	4699235	787
chr20	4699235	4699236	781
chr20	4699236	4699237	793
chr20	4699237	4699238	798
chr20	4699238	4699239	805
chr20	4699239	4699240	811
chr20	4699240	4699241	830
chr20	4699241	4699242	821
chr20	4699242	4699243	827
chr20	4699243	4699244	824
chr20	4699244	4699245	844
chr20	4699245	4699246	811
chr20	4699246	4699247	830
chr20	4699247	4699248	868
chr20	4699248	4699249	847
chr20	4699249	4699250	800
chr20	4699250	4699251	796
chr20	4699251	4699252	785
chr20	4699252	4699253	754
chr20	4699253	4699254	742
#bedGraph section chr20:4699254-4700315
chr20	4699254	4699255	732
chr20	4699255	4699256	720
chr20	4699256	4699257	712
chr20	4699257	4699258	706
chr20	4699258	4699259	701
chr20	4699259	4699260	680
chr20	4699260	4699261	676
chr20	4699261	4699262	703
chr20	4699262	4699263	705
chr20	4699263	4699264	726
chr20	4699264	4699265	716
chr20	4699265	4699266	715
chr20	4699266	4699267	713
chr20	4699267	4699268	707
chr20	4699268	4699269	712
chr20	4699269	4699270	717
chr20	4699270	4699271	705
chr20	4699271	4699272	699
chr20	4699272	4699274	690
chr20	4699274	4699275	692
chr20	4699275	4699276	688
chr20	4699276	4699277	686
chr20	4699277	4699278	678
chr20	4699278	4699279	676
chr20	4699279	4699280	672
chr20	4699280	4699281	671
chr20	4699281	4699282	655
chr20	4699282	4699283	651
chr20	4699283	4699284	656
chr20	4699284	4699285	657
chr20	4699285	4699286	676
chr20	4699286	4699287	678
chr20	4699287	4699288	680
chr20	4699288	4699289	691
chr20	4699289	4699290	689
chr20	4699290	4699291	675
chr20	4699291	4699292	684
chr20	4699292	4699293	688
chr20	4699293	4699294	676
chr20	4699294	4699295	677
chr20	4699295	4699296	679
chr20	4699296	4699297	678
chr20	4699297	4699298	679
chr20	4699298	4699299	656
chr20	4699299	4699300	647
chr20	4699300	4699301	651
chr20	4699301	4699302	656
chr20	4699302	4699303	659
chr20	4699303	4699304	655
chr20	4699304	4699305	656
chr20	4699305	4699306	626
chr20	4699306	4699307	609
chr20	4699307	4699308	605
chr20	4699308	4699309	571
chr20	4699309	4699310	568
chr20	4699310	4699311	562
chr20	4699311	4699312	572
chr20	4699312	4699313	562
chr20	4699313	4699314	545
chr20	4699314	4699315	542
chr20	4699315	4699316	548
chr20	4699316	4699317	531
chr20	4699317	4699318	535
chr20	4699318	4699319	533
chr20	4699319	4699320	527
chr20	4699320	4699321	501
chr20	4699321	4699322	487
chr20	4699322	4699323	466
chr20	4699323	4699324	421
chr20	4699324	4699325	419
chr20	4699325	4699327	418
chr20	4699327	4699328	422
chr20	4699328	4699329	424
chr20	4699329	4699330	425
chr20	4699330	4699331	419
chr20	4699331	4699332	413
chr20	4699332	4699333	414
chr20	4699333	4699334	416
chr20	4699334	4699336	428
chr20	4699336	4699337	431
chr20	4699337	4699338	408
chr20	4699338	4699339	404
chr20	4699339	4699340	389
chr20	4699340	4699341	393
chr20	4699341	4699342	392
chr20	4699342	4699343	396
chr20	4699343	4699344	395
chr20	4699344	4699345	385
chr20	4699345	4699347	379
chr20	4699347	4699348	380
chr20	4699348	4699349	374
chr20	4699349	4699350	368
chr20	4699350	4699351	363
chr20	4699351	4699352	358
chr20	4699352	4699353	361
chr20	4699353	4699354	357
chr20	4699354	4699355	353
chr20	4699355	4699356	352
chr20	4699356	4699357	351
chr20	4699357	4699358	353
chr20	4699358	4699359	347
chr20	4699359	4699360	344
chr20	4699360	4699361	348
chr20	4699361	4699362	328
chr20	4699362	4699363	325
chr20	4699363	4699364	332
chr20	4699364	4699365	312
chr20	4699365	4699366	305
chr20	4699366	4699367	306
chr20	4699367	4699368	296
chr20	4699368	4699369	294
chr20	4699369	4699370	293
chr20	4699370	4699371	292
chr20	4699371	4699372	290
chr20	4699372	4699375	282
chr20	4699375	4699376	283
chr20	4699376	4699377	270
chr20	4699377	4699378	257
chr20	4699378	4699379	252
chr20	4699379	4699380	251
chr20	4699380	4699381	250
chr20	4699381	4699382	243
chr20	4699382	4699383	242
chr20	4699383	4699384	244
chr20	4699384	4699385	242
chr20	4699385	4699386	244
chr20	4699386	4699387	248
chr20	4699387	4699389	255
chr20	4699389	4699390	259
chr20	4699390	4699391	254
chr20	4699391	4699392	243
chr20	4699392	4699393	241
chr20	4699393	4699394	239
chr20	4699394	4699395	230
chr20	4699395	4699396	228
chr20	4699396	4699397	231
chr20	4699397	4699398	229
chr20	4699398	4699399	237
chr20	4699399	4699400	235
chr20	4699400	4699401	234
chr20	4699401	4699402	233
chr20	4699402	4699403	228
chr20	4699403	4699404	221
chr20	4699404	4699405	214
chr20	4699405	4699406	213
chr20	4699406	4699407	217
chr20	4699407	4699410	186
chr20	4699410	4699411	190
chr20	4699411	4699413	218
chr20	4699413	4699414	217
chr20	4699414	4699415	216
chr20	4699415	4699416	213
chr20	4699416	4699417	210
chr20	4699417	4699418	209
chr20	4699418	4699419	214
chr20	4699419	4699420	216
chr20	4699420	4699421	217
chr20	4699421	4699422	219
chr20	4699422	4699423	228
chr20	4699423	4699424	227
chr20	4699424	4699425	231
chr20	4699425	4699426	239
chr20	4699426	4699427	238
chr20	4699427	4699428	239
chr20	4699428	4699429	237
chr20	4699429	4699430	238
chr20	4699430	4699431	241
chr20	4699431	4699432	219
chr20	4699432	4699433	220
chr20	4699433	4699434	225
chr20	4699434	4699435	234
chr20	4699435	4699436	257
chr20	4699436	4699437	260
chr20	4699437	4699438	263
chr20	4699438	4699439	265
chr20	4699439	4699440	257
chr20	4699440	4699441	262
chr20	4699441	4699442	266
chr20	4699442	4699444	261
chr20	4699444	4699445	265
