track type=wiggle_0 name="Brain Front Cortex" description="Brain Frontal Cortex BA9"
#bedGraph section chr20:4248172-4699282
chr20	4685852	4686115	0
chr20	4686115	4686119	2
chr20	4686119	4686150	4
chr20	4686150	4686191	5
chr20	4686191	4686196	3
chr20	4686196	4686226	4
chr20	4686226	4686271	3
chr20	4686271	4686326	0
chr20	4686326	4686353	1
chr20	4686353	4686365	2
chr20	4686365	4686366	3
chr20	4686366	4686369	4
chr20	4686369	4686375	6
chr20	4686375	4686376	7
chr20	4686376	4686378	8
chr20	4686378	4686379	11
chr20	4686379	4686381	12
chr20	4686381	4686384	13
chr20	4686384	4686390	14
chr20	4686390	4686392	17
chr20	4686392	4686395	18
chr20	4686395	4686397	19
chr20	4686397	4686398	20
chr20	4686398	4686402	21
chr20	4686402	4686405	22
chr20	4686405	4686406	24
chr20	4686406	4686407	25
chr20	4686407	4686408	28
chr20	4686408	4686409	29
chr20	4686409	4686413	35
chr20	4686413	4686415	39
chr20	4686415	4686420	41
chr20	4686420	4686425	42
chr20	4686425	4686426	43
chr20	4686426	4686428	47
chr20	4686428	4686429	49
chr20	4686429	4686432	50
chr20	4686432	4686433	52
chr20	4686433	4686434	55
chr20	4686434	4686435	59
chr20	4686435	4686436	61
chr20	4686436	4686437	70
chr20	4686437	4686438	73
chr20	4686438	4686439	75
chr20	4686439	4686441	78
chr20	4686441	4686442	83
chr20	4686442	4686444	91
chr20	4686444	4686445	94
chr20	4686445	4686446	92
chr20	4686446	4686448	94
chr20	4686448	4686449	95
chr20	4686449	4686451	109
chr20	4686451	4686452	110
chr20	4686452	4686453	118
chr20	4686453	4686454	120
chr20	4686454	4686455	117
chr20	4686455	4686456	116
chr20	4686456	4686458	117
chr20	4686458	4686459	120
chr20	4686459	4686461	133
chr20	4686461	4686462	147
chr20	4686462	4686463	149
chr20	4686463	4686464	169
chr20	4686464	4686465	176
chr20	4686465	4686466	182
chr20	4686466	4686467	181
chr20	4686467	4686469	185
chr20	4686469	4686470	206
chr20	4686470	4686471	234
chr20	4686471	4686472	346
chr20	4686472	4686473	366
chr20	4686473	4686474	387
chr20	4686474	4686475	421
chr20	4686475	4686476	437
chr20	4686476	4686477	459
chr20	4686477	4686478	476
chr20	4686478	4686479	522
chr20	4686479	4686480	555
chr20	4686480	4686481	586
chr20	4686481	4686482	622
chr20	4686482	4686483	625
chr20	4686483	4686484	624
chr20	4686484	4686485	625
chr20	4686485	4686486	629
chr20	4686486	4686487	636
chr20	4686487	4686488	638
chr20	4686488	4686489	650
chr20	4686489	4686490	646
chr20	4686490	4686491	664
chr20	4686491	4686493	665
chr20	4686493	4686494	674
chr20	4686494	4686495	677
chr20	4686495	4686496	684
chr20	4686496	4686497	691
chr20	4686497	4686498	698
chr20	4686498	4686499	712
chr20	4686499	4686500	715
chr20	4686500	4686501	721
chr20	4686501	4686502	722
chr20	4686502	4686503	723
chr20	4686503	4686504	750
chr20	4686504	4686505	767
chr20	4686505	4686506	776
chr20	4686506	4686507	783
chr20	4686507	4686508	787
chr20	4686508	4686509	470
chr20	4686509	4686510	477
chr20	4686510	4686511	478
chr20	4686511	4686512	506
chr20	4686512	4686619	0
chr20	4686619	4686622	1
chr20	4686622	4686669	2
chr20	4686669	4686685	6
chr20	4686685	4686686	7
chr20	4686686	4686695	8
chr20	4686695	4686696	7
chr20	4686696	4686708	6
chr20	4686708	4686709	7
chr20	4686709	4686710	8
chr20	4686710	4686713	9
chr20	4686713	4686714	11
chr20	4686714	4686715	13
chr20	4686715	4686718	14
chr20	4686718	4686729	18
chr20	4686729	4686733	19
chr20	4686733	4686734	25
chr20	4686734	4686735	29
chr20	4686735	4686736	34
chr20	4686736	4687973	0
chr20	4687973	4688049	1
chr20	4688049	4688099	0
chr20	4688099	4688175	1
chr20	4688175	4688382	0
chr20	4688382	4688426	1
chr20	4688426	4688456	2
chr20	4688456	4688469	1
chr20	4688469	4688502	2
chr20	4688502	4688545	1
chr20	4688545	4688558	0
chr20	4688558	4688634	1
chr20	4688634	4689824	0
chr20	4689824	4689856	1
chr20	4689856	4689900	2
chr20	4689900	4689932	1
chr20	4689932	4690331	0
chr20	4690331	4690407	2
chr20	4690407	4690430	0
chr20	4690430	4690506	2
chr20	4690506	4692678	0
chr20	4692678	4692754	1
chr20	4692754	4692900	0
chr20	4692900	4692976	1
chr20	4692976	4694270	0
chr20	4694270	4694307	1
chr20	4694307	4694346	2
chr20	4694346	4694383	1
chr20	4694383	4695191	0
chr20	4695191	4695212	2
chr20	4695212	4695267	3
chr20	4695267	4695288	1
chr20	4695288	4695321	0
chr20	4695321	4695322	1
chr20	4695322	4695397	2
chr20	4695397	4695398	1
chr20	4695398	4695411	0
